NAME	TITLE	SCORE	
NPRL2		3.587919	
TP53INP2		3.5862925	
BPHL		3.5856252	
BCAR1		3.5853605	
RPS6KA1		3.5835767	
LIMS2		3.582898	
TMEM64		3.5815592	
ATP6V0A2		3.5809245	
PNPLA4		3.5801167	
BMP4		3.5793967	
INO80B		3.578466	
TSPAN33		3.5766373	
CSTF1		3.5760293	
TXNDC12		3.574397	
TMEM9		3.5728853	
STON1		3.5709748	
PIM1		3.5699532	
RMI1		3.5691538	
SEPSECS		3.5690055	
NDUFV3		3.5687857	
NLRP2		3.5682306	
ANAPC4		3.5674357	
TGFBR1		3.5672193	
EIF3F		3.5668912	
CLCN2		3.5651956	
ZNF528		3.5647542	
IGFBP4		3.563541	
WDR27		3.5629463	
DNAJC27		3.5628219	
SLC25A3		3.5619514	
ZNF197		3.5590959	
SMOX		3.558173	
ADCY9		3.5570104	
PAQR8		3.5547357	
ARHGEF10		3.5536613	
INPP5E		3.552235	
LRRC8A		3.551829	
EIF1AX		3.5506392	
JUP		3.5503528	
TLNRD1		3.5481458	
TYMP		3.5481057	
YIPF4		3.5479915	
ENTPD6		3.5479743	
C1orf52		3.5470626	
DUSP1		3.5469444	
SORBS3		3.5464823	
CALM3		3.5442774	
GTF3C3		3.5442314	
MNAT1		3.5442076	
SMIM14		3.5439095	
TSSC4		3.542238	
AIFM1		3.5419056	
PTGR1		3.5418735	
INSIG1		3.5416884	
NXF1		3.5415268	
E2F6		3.5414248	
CAAP1		3.5374563	
BFAR		3.5368695	
ETFDH		3.536431	
GABPB1		3.5353506	
TSPYL5		3.5352702	
EIF2AK3		3.535192	
C6orf89		3.5347843	
PMEPA1		3.5346832	
SCAF1		3.5343623	
ZZZ3		3.5339432	
NCOA7		3.5317416	
TUBGCP6		3.531251	
RC3H2		3.5298197	
PCNX3		3.5292437	
LY75		3.5288033	
ATXN2L		3.5268676	
ZNF407-AS1		3.5248415	
PSMD14		3.524389	
SERINC2		3.524194	
RSPH3		3.5239072	
RNF145		3.5234585	
ZFYVE9		3.5221436	
SUV39H1		3.5210185	
STX11		3.5199418	
SRPK1		3.5175278	
RNF43		3.516282	
TUBB2B		3.5155783	
C15orf62		3.5149887	
ZNF793		3.5143435	
GPR137B		3.5134757	
COQ10B		3.5112665	
TRPV6		3.5104933	
ZBTB45		3.510183	
FAR1		3.508427	
PARG		3.5083046	
SLC48A1		3.5078413	
HSPA14		3.507033	
LINC01003		3.5064576	
ATF7IP		3.50589	
GNG10		3.5051243	
ELOA		3.505031	
GNB5		3.504476	
CDADC1		3.5009096	
MFSD4A		3.5005736	
MAMDC4		3.4995692	
FLCN		3.4990041	
HSD17B14		3.4956431	
CTSL		3.4953573	
ERGIC3		3.493873	
JADE3		3.49373	
AMER1		3.4936657	
UBN1		3.4936392	
ARAF		3.4919236	
HSD17B1		3.4909317	
ZBTB5		3.4893777	
SH3RF3		3.4882588	
EIF3H		3.4872434	
FREM1		3.4860005	
HOPX		3.485993	
PKP1		3.4830658	
TNRC6C		3.4821885	
BBX		3.4807515	
KLHDC4		3.4800246	
HOXC13		3.4782994	
CTBS		3.4768162	
SRSF10		3.4767392	
PPIP5K2		3.4762776	
TEX2		3.4753072	
MAPKAPK2		3.47518	
FAS		3.4733753	
SZRD1		3.4715295	
PSME4		3.4709659	
ENOSF1		3.4688716	
B3GLCT		3.4681416	
RSRC2		3.467994	
DPP9		3.4658725	
REX1BD		3.4615033	
PLCB1		3.4600868	
RNF14		3.4561741	
ROGDI		3.4548776	
STIM2		3.4533415	
MBOAT1		3.4532232	
TST		3.4526947	
EPG5		3.451154	
MAN2B1		3.449569	
TM9SF2		3.4493458	
SLC4A11		3.4482417	
RAB34		3.444687	
NFX1		3.4444907	
COA5		3.4444847	
CLPTM1L		3.44414	
PRRC1		3.4438639	
PRDM11		3.4437711	
FAAH		3.4435513	
PPP6C		3.4435272	
LRP8		3.440695	
HIRA		3.440102	
CDC42BPA		3.4378765	
EIF3A		3.4345255	
SMARCC1		3.433549	
CPQ		3.4330444	
LMF2		3.4326766	
COPS3		3.4324603	
GTF2B		3.4318414	
PITX1		3.431631	
CARD10		3.43161	
ARL4C		3.4315968	
BCKDHA		3.4309416	
DYRK1B		3.4303842	
FIBIN		3.4298317	
WDR48		3.4282947	
RPL6		3.428093	
NCCRP1		3.4279556	
DGKH		3.426995	
NLGN2		3.4268975	
DIRAS1		3.4268265	
LIN7C		3.4265716	
RPS28		3.425868	
SAV1		3.4253426	
GCLM		3.4232652	
FMO5		3.4227738	
PEX1		3.4225655	
SEPTIN4		3.4216921	
DNAAF9		3.421642	
DNM2		3.4206474	
TMEM223		3.4193466	
RAP1A		3.4185412	
DARS1		3.4182084	
SDCCAG8		3.4167228	
STK25		3.4158924	
TNC		3.4153817	
DBT		3.4137888	
PTER		3.4136732	
CCNG2		3.4136016	
AVEN		3.4127407	
PLA2G4E		3.4111154	
LEMD3		3.4104655	
RABL2A		3.4102151	
PACS2		3.40981	
PYCARD		3.4097202	
EHD1		3.4096856	
RAB30		3.408816	
GNB2		3.4088101	
SLC25A17		3.4075005	
KREMEN1		3.4056218	
EIF3E		3.4048738	
DMWD		3.404407	
NGEF		3.4034774	
ZNF17		3.4019132	
SMG8		3.400066	
ARFGEF2		3.3996027	
CLSTN1		3.3989477	
TMEM107		3.3974617	
TSEN2		3.3970976	
CAMLG		3.3964314	
RPL30		3.3946698	
NBEAL2		3.3939364	
INTS2		3.3934264	
TET2		3.3916934	
UQCRC1		3.3907547	
SEC24C		3.3905475	
ALYREF		3.3904626	
SH3D21		3.3897955	
EID2		3.3891063	
ATXN7L2		3.387091	
LOC102723971		3.3856187	
APOBEC3C		3.3851254	
PYGB		3.384604	
FXYD6		3.3824854	
UQCC4		3.3801963	
COX6A1		3.3796937	
PELO		3.3790112	
ATP13A5		3.3788047	
KCNK1		3.378605	
VAV2		3.376017	
SNTB1		3.3756151	
PCP4L1		3.3753002	
B3GNT5		3.37415	
DISP1		3.3724287	
GIPC1		3.3719633	
UAP1		3.3713508	
FN3KRP		3.3681376	
NYNRIN		3.3680155	
TRMT10C		3.3678858	
RTL10		3.366539	
GTPBP4		3.3659797	
NIPSNAP3A		3.3658285	
DUSP12		3.3650732	
CLDND1		3.36435	
RPRD1A		3.3621426	
BMPR2		3.3609228	
CFLAR		3.360538	
NT5DC3		3.3593004	
PRKAB2		3.3583765	
KRT80		3.3579433	
INTS14		3.3578494	
ADA		3.3575788	
GTPBP6		3.3574595	
BMT2		3.3569646	
ATF7		3.3549438	
SLC39A8		3.3533132	
MAPK1		3.353269	
PPIF		3.3511918	
FOXJ2		3.3505714	
DXO		3.349745	
GALK2		3.3476279	
AK6		3.346145	
STX1B		3.3450959	
ALCAM		3.3432422	
CXXC5		3.3428514	
SELENOK		3.3423984	
SPTY2D1		3.3423514	
OXSR1		3.3422384	
TUT1		3.3402505	
GSTA3		3.3399885	
KLHL20		3.3390357	
PLBD1		3.3385086	
ZNF778		3.3384604	
NEK9		3.3377528	
MGAT4B		3.337718	
NARF		3.3372698	
CLCN4		3.337143	
ABTB2		3.3371255	
SLC25A28		3.3365772	
SREK1		3.3365266	
RLIM		3.336027	
PDE4D		3.334009	
EFS		3.3337786	
PTPN4		3.3332527	
MS4A2		3.3322415	
FMNL2		3.3313768	
OGT		3.3304307	
RAB29		3.3297353	
TIFA		3.3289855	
STX10		3.328721	
BTBD19		3.3286073	
SCAMP2		3.328562	
SRGAP2B		3.3277268	
RETREG2		3.326858	
AP3S2		3.3263412	
DUS1L		3.3258753	
SOCS5		3.3249562	
XRCC1		3.3244686	
ZCCHC2		3.3242006	
KAT8		3.322269	
CTDSPL		3.3221853	
ALDH1L2		3.3214111	
PPP2R5C		3.319582	
EML6		3.3188214	
SCML1		3.316903	
KLHL8		3.3164732	
AQP9		3.3155181	
ADAM17		3.3152132	
ANKRD46		3.3152096	
DVL1		3.3151453	
C15orf48		3.3148422	
CD55		3.314294	
TRIP10		3.3142548	
SNRPB2		3.3130643	
GALC		3.3126566	
OLFML1		3.3124292	
TMSB4X		3.312353	
PPP4R2		3.3123326	
CCNB1IP1		3.3119068	
CYP3A5		3.3110554	
PACS1		3.3101115	
CAT		3.3074892	
ZNF786		3.3066928	
FKRP		3.305395	
TOP6BL		3.304332	
BNIP1		3.303152	
RAE1		3.3005624	
GSTP1		3.299301	
MRPL43		3.298653	
HNRNPK		3.2972405	
ETNK1		3.297048	
NDUFA13		3.2963912	
ADCY3		3.2944548	
EIF3B		3.2943308	
AHI1		3.2942877	
KHDRBS3		3.2933953	
CXXC1		3.2926934	
BNC1		3.2925818	
SIAH2		3.2924397	
PMF1		3.291898	
SHLD2		3.2909586	
TEC		3.289155	
PHF20		3.2887712	
NIT2		3.2876215	
SMPDL3A		3.2875807	
FAN1		3.2867913	
TRAF1		3.2867424	
WAKMAR2		3.2855768	
ZFP14		3.2846942	
NBPF8		3.2845235	
CEP250		3.2835848	
LARS2		3.2831466	
DNAJC18		3.2824907	
EVC2		3.2798553	
RBM28		3.2767506	
FURIN		3.27347	
TMEM102		3.2728398	
C11orf54		3.2699409	
BDH1		3.2672586	
RNF40		3.2669036	
TP53I3		3.2668252	
MTMR6		3.2663848	
HES2		3.2661746	
RPL3P4		3.2646067	
CEP290		3.2644851	
SIRT1		3.2619421	
GUK1		3.2613664	
MAP4K5		3.2611845	
CLIC4		3.2604716	
EBLN3P		3.2594836	
MXI1		3.2589839	
GREB1		3.2574275	
TMEM50A		3.2573562	
ZNF496		3.2568243	
RAB35		3.2567527	
PANK1		3.256549	
SLCO4A1-AS1		3.2530084	
PPP2R2B		3.2525992	
SLC37A3		3.2525134	
MACF1		3.2517655	
PIAS2		3.2508159	
ABCA6		3.250784	
ANO1		3.2505524	
KBTBD7		3.2469559	
ARRDC4		3.2455716	
NUS1		3.2437317	
C12orf57		3.2436614	
STK32C		3.2436395	
MSL2		3.24342	
ANKRD17		3.2418907	
FBXO34		3.241399	
OSBPL1A		3.2404935	
PIK3IP1		3.2404566	
CD58		3.2395146	
NDFIP1		3.2378438	
OSBPL11		3.2377756	
FGFRL1		3.237568	
TLE5		3.2372367	
AUH		3.2371402	
ME1		3.234845	
MRPL55		3.2335746	
PGGHG		3.2331986	
NAPRT		3.2329617	
NUP133		3.2328508	
ASB1		3.2325146	
PPP5C		3.2314022	
EIF4E		3.2312741	
LCORL		3.2300298	
ACTN1		3.2299254	
IP6K1		3.2295742	
DBI		3.2286153	
GPR183		3.22652	
DYNLRB1		3.2264535	
MFSD10		3.224374	
AGA		3.2242537	
DCTN6		3.2232254	
IMPA2		3.2216737	
SLC30A9		3.2205672	
STAM2		3.2187068	
DENND3		3.2182825	
ZC2HC1A		3.2177634	
GNB1L		3.2170737	
UFC1		3.2146215	
ACBD5		3.214621	
DHTKD1		3.2136903	
SYTL1		3.212781	
LGALS8		3.2104344	
KHDRBS1		3.2101665	
NABP1		3.2090302	
CLTCL1		3.2089272	
PPP1R15A		3.2077897	
MRPL54		3.2057972	
PLEKHH1		3.2057886	
CLCN5		3.205655	
RBM19		3.2055135	
GTF2F1		3.205348	
FHIP2A		3.203757	
POU2F2		3.202192	
PORCN		3.2013707	
RILPL1		3.2008746	
EXTL2		3.2002614	
RIN3		3.1996815	
WIPI1		3.1986864	
TMEM98		3.198552	
SPG21		3.1969547	
MAPK3		3.196196	
SAMD5		3.1956491	
MCM6		3.1950867	
NAF1		3.194757	
PSMF1		3.193631	
RABGAP1L		3.1931803	
SLC25A45		3.1907196	
TMEM179B		3.190194	
CARD6		3.1895528	
UTP15		3.1894712	
SCARB2		3.187815	
TAOK2		3.1836388	
TUG1		3.1832879	
EFNA5		3.182552	
SDC1		3.1810493	
BIN3		3.1807933	
SPTSSA		3.1793535	
P4HA1		3.1792362	
TP53INP1		3.1786478	
AMFR		3.1774755	
BCL11B		3.1773124	
NBPF1		3.1757526	
SEMA4B		3.1746745	
SOX9		3.1742082	
RAP2C		3.1727717	
SLC30A1		3.1723042	
RMDN3		3.1718664	
LCE1D		3.1714642	
ERLEC1		3.170961	
ARPC1B		3.169006	
TAB1		3.1689806	
GPC2		3.1680043	
CLCN3		3.166949	
SULF2		3.1663086	
SERINC3		3.1659849	
LLGL1		3.1656344	
FASTKD2		3.165326	
KIAA1217		3.1648962	
PPP2CB		3.1630592	
HAL		3.161165	
ACTN4		3.1599975	
BAG3		3.1596663	
AKAP11		3.1588135	
DNAJC2		3.1586092	
HBA2		3.1551251	
YTHDC2		3.1538067	
DIP2A		3.1531954	
MED29		3.1528335	
OXR1		3.151747	
ZNF506		3.15168	
SMIM20		3.1506598	
PDF		3.150025	
GLO1		3.1495333	
LRRC51		3.1492124	
FBXO9		3.14888	
ZNF367		3.147516	
TOR1AIP1		3.1468604	
RELA		3.14686	
INTS3		3.1466167	
SH3KBP1		3.145482	
DHX9		3.145386	
SLC35A3		3.1444254	
HAUS3		3.143818	
ZNF783		3.143655	
PHKG2		3.1419103	
NBPF15		3.1418633	
CTDSP2		3.1403546	
ST8SIA1		3.139971	
TSPAN18		3.1399581	
ODF2L		3.1397784	
NDRG1		3.1395245	
CASC3		3.1393447	
SEC14L2		3.1366851	
GET3		3.1332927	
COX7C		3.1325965	
NHLRC3		3.1324553	
DNAH17		3.1323261	
ZNF467		3.1319773	
SHPRH		3.1318736	
TXNL4A		3.1316557	
PRSS22		3.1299295	
TEN1-CDK3		3.1285489	
CLEC2D		3.1284528	
CCDC86		3.1274734	
HOOK2		3.1272826	
ADAMTS1		3.1259806	
LAMC3		3.1243885	
TFRC		3.1243663	
ORC5		3.1241567	
LPP		3.1234066	
SAMD10		3.1232088	
PRC1		3.1226227	
WHRN		3.1225603	
MYO1B		3.1216283	
TYK2		3.1213408	
ZNF585A		3.1176765	
ANTKMT		3.1164498	
STN1		3.1152635	
SIN3B		3.114771	
MORN3		3.1144621	
ERO1A		3.1110692	
DIO2		3.1104417	
ARHGAP11A		3.1102755	
NRBF2		3.1101503	
DIPK1C		3.1078694	
AFG2B		3.10725	
PAXIP1		3.1069484	
PLXNA2		3.104985	
GPR87		3.102847	
USP47		3.1001632	
TFIP11		3.0992994	
WDR53		3.0985658	
CCND3		3.097837	
CLUH		3.0976434	
RASL11A		3.0972018	
MYL12B		3.0964122	
STAU1		3.0962524	
HDDC3		3.0954065	
ZNF586		3.094068	
MAPK1IP1L		3.0929737	
TMEM132B		3.0918412	
DNAJC9		3.0915742	
STK11		3.0910227	
MMP28		3.0909631	
PLXNA1		3.0905156	
EPS8L2		3.0890489	
PPTC7		3.088362	
SANBR		3.0878618	
SULF1		3.086912	
MBIP		3.0868924	
MAP1LC3B		3.0867913	
CTBP1		3.0858881	
HEBP2		3.085101	
RBIS		3.0842924	
EEIG1		3.0832293	
NR1D1		3.0815444	
CASKIN2		3.0779116	
RPL23AP42		3.0773623	
INHBA		3.0770462	
MORN1		3.076781	
DENND6A		3.0751488	
ATP2C1		3.0743563	
TMED10		3.073912	
SLC12A4		3.0718534	
RUNX1		3.0711036	
MFSD12		3.0692854	
C9orf78		3.0691736	
POLG2		3.0687654	
RYBP		3.068571	
ZNF398		3.0676992	
AGO2		3.0662332	
GRIN2A		3.0659382	
ATP11A		3.0637872	
HCFC1		3.0635338	
MPZL3		3.0634382	
RPS17		3.0630968	
SCO1		3.0612643	
PLXNC1		3.0606189	
SEC13		3.0595956	
QNG1		3.059192	
MAF1		3.057856	
AAMDC		3.0565572	
MFAP3L		3.0548158	
TRAPPC8		3.0545633	
PPP6R2		3.053601	
SLC25A43		3.053401	
PLCG2		3.0533602	
ZNF789		3.052999	
TMEM131L		3.0525415	
ZNF254		3.0520608	
MCFD2		3.051554	
CEBPZOS		3.0509427	
TERF1		3.05067	
TOPBP1		3.050168	
STAU2		3.0500977	
ATP5MC2		3.050073	
BTAF1		3.0487885	
UBAP1L		3.0475607	
RALBP1		3.0464995	
FZD6		3.0457246	
MCEE		3.0451276	
UACA		3.045046	
HSPA6		3.0435987	
KATNB1		3.0426726	
PLA2G4F		3.0420427	
TRPT1		3.0410569	
PKN2		3.0405178	
C19orf33		3.039801	
ADRB2		3.0387928	
KTI12		3.0386634	
ANKRD12		3.0378501	
SLC6A14		3.0368834	
GADD45B		3.0364594	
TTC8		3.0360675	
RPL7AP6		3.0347328	
LAMA3		3.0329201	
HMCN1		3.0325603	
SLC25A4		3.0324047	
NFKBID		3.031745	
UBR4		3.0299544	
THAP9-AS1		3.0279586	
SEMA3C		3.0272532	
MICAL2		3.0266776	
RECQL4		3.0266023	
PROCR		3.0262988	
STK40		3.0245209	
DDX3X		3.0232081	
PELI3		3.023135	
ACER1		3.0223508	
SKA2		3.0204682	
MCRS1		3.020425	
DDX42		3.019811	
CDK1		3.0191686	
SGSM3		3.0190248	
MGRN1		3.0187383	
ABR		3.0152886	
SPTBN5		3.0150123	
CLIC6		3.013588	
EDC3		3.0132961	
ZNF304		3.013115	
IQANK1		3.0122752	
VSIG10L		3.0121	
SLC9A1		3.0114434	
SOWAHB		3.0105112	
RPL34		3.0094936	
B4GALT4		3.0089407	
SIRT2		3.0075488	
XPO4		3.0068684	
PLA2G4E-AS1		3.0064628	
LOC124900275		3.0053256	
NDUFA11		3.0043433	
VTI1A		3.0038831	
DNAJB5		3.002121	
UQCR10		3.0019906	
SKIC3		3.000847	
TIMM17A		2.9974072	
HNRNPUL2		2.9969456	
DNTTIP1		2.9939117	
LDOC1		2.9927936	
CLEC2A		2.9909272	
MCM4		2.9899087	
TMEM127		2.9892073	
RBM26		2.9880226	
ARFGAP1		2.9863112	
MORN4		2.9859395	
SFXN1		2.9855123	
PEX13		2.9844124	
XPO1		2.9828181	
CNDP2		2.982469	
SESN1		2.9822896	
KAZN		2.9801767	
EPS15		2.9801676	
PTPRK		2.9797864	
PALS1		2.9791539	
LSS		2.976203	
SELENOF		2.976077	
CDYL		2.9743176	
VAV3		2.9741724	
PTOV1-AS1		2.9740398	
CHP2		2.9737499	
GFPT2		2.9733744	
HIP1		2.9705667	
SMAGP		2.9703882	
FAAH2		2.9703481	
RIOK2		2.9687264	
TOE1		2.9684057	
PTPN6		2.9681768	
TMF1		2.9659092	
PRORP		2.965722	
MRNIP		2.9640398	
TAF5L		2.9615707	
ZNF746		2.960887	
ZNF707		2.9606605	
MYO9A		2.9598894	
ABHD3		2.9596336	
EXOC3		2.9593127	
BTG3		2.9587913	
BSPRY		2.9585216	
KRT23		2.9579341	
RTN4R		2.9568896	
GEMIN7		2.9568324	
TSR3		2.9564686	
TNFRSF1A		2.9548573	
FNIP1		2.954781	
SNRNP70		2.9543085	
GMEB2		2.9532926	
DOP1B		2.950977	
ZNF493		2.948088	
HAUS1		2.9472213	
CRAMP1		2.946859	
UBR5		2.9455414	
RIC8A		2.9454749	
RCOR1		2.943904	
DOLK		2.9436917	
PLN		2.9433277	
CNOT7		2.9406123	
SLC49A4		2.939641	
PMVK		2.9379942	
HACE1		2.9373474	
USP31		2.936561	
ZNF766		2.935745	
IFNGR1		2.93529	
AFG3L2		2.935273	
MZT2A		2.9350114	
TRIB1		2.9344516	
ANP32A		2.934195	
BBS5		2.9328802	
C21orf58		2.9324036	
CEMIP2		2.931803	
SUPT20H		2.9313042	
FTX		2.9309845	
DCAF16		2.930282	
PDE4A		2.9290879	
ALG11		2.9275966	
RPS5		2.9274383	
DOCK8		2.9270208	
S100A9		2.926431	
DDT		2.9255157	
ATG16L2		2.923786	
KIF1C		2.9235172	
NUP98		2.9235044	
CMTM4		2.922669	
EID1		2.9224226	
GABARAPL1		2.922252	
KDM1A		2.9219682	
HOXC10		2.9209647	
ZNF595		2.9203956	
COX11		2.919137	
SLC39A7		2.9167583	
LAMTOR4		2.916717	
CDCA8		2.9151444	
INO80E		2.9141884	
CADPS2		2.9136097	
PHLDB2		2.91344	
DEGS1		2.9133143	
BHLHE41		2.9133139	
PDZK1IP1		2.9110358	
STX8		2.9109812	
STK38L		2.9096727	
SQOR		2.909234	
FOXC1		2.9082966	
FNIP2		2.9071767	
INF2		2.9055555	
ASH2L		2.90487	
PPM1M		2.904752	
PTP4A3		2.9033492	
FBXL12		2.902871	
CYB561D2		2.9024162	
TENM2		2.901788	
LMAN1		2.900982	
TREX2		2.897888	
VANGL1		2.8977072	
GSKIP		2.8964071	
MCM3AP-AS1		2.8963888	
OCIAD1		2.8963094	
ZNF317		2.8961568	
ATAT1		2.8951163	
CTNNA1		2.894375	
ACD		2.8939638	
RPN2		2.893247	
JMJD8		2.8930402	
EXOC1		2.8928564	
SLC33A1		2.891021	
DHX58		2.8902469	
TRIM3		2.8891904	
AAAS		2.888833	
CHSY1		2.887617	
C17orf58		2.8856428	
ATE1		2.884777	
MANBA		2.8846567	
ARGLU1		2.8836677	
ANKS6		2.8812358	
OTUD7B		2.880556	
ALAD		2.8788888	
CLDN5		2.8755035	
KDM7A-DT		2.8752856	
ZNF350		2.8745036	
PAPSS1		2.8738246	
HEXA		2.87321	
SAPCD2		2.8729377	
HK1		2.8726559	
GTF2H3		2.8712454	
NDUFB1		2.8692062	
LSM14B		2.8673844	
ARMCX5		2.8670573	
ST6GALNAC4		2.8662744	
TMEM116		2.865984	
PDCD10		2.8657017	
ZNF764		2.8647242	
C4orf3		2.8636286	
XPO7		2.863157	
FHIP1B		2.8606832	
IFI35		2.8591545	
ZNF662		2.8590486	
MAPK13		2.8543503	
NAGA		2.8543096	
SLC26A11		2.8532054	
TAOK3		2.852893	
COX7A2		2.852775	
SFRP1		2.8514009	
PABIR1		2.8505912	
RAB38		2.8498876	
ANKRD52		2.8494043	
RPS7		2.8489423	
STAT1		2.8477466	
CCNB2		2.8475375	
CUL4B		2.8468988	
PNPLA6		2.846141	
NKIRAS2		2.8459547	
KRT6A		2.8456535	
KLHL15		2.8446538	
RHCG		2.8443286	
UHMK1		2.8438723	
SREBF1		2.843755	
ACP6		2.843373	
ITGB3		2.8393834	
LRRCC1		2.8393059	
FER		2.8386638	
NTRK3		2.8368177	
ESF1		2.8366928	
SPINT2		2.8366473	
DCAF1		2.8359706	
UBE2H		2.8316607	
CIAO1		2.8308983	
NUP54		2.8291395	
FOSL1		2.8276637	
THOC1		2.8267303	
TUT4		2.8261974	
MED16		2.8235772	
GPT2		2.8235369	
UBE2J1		2.8235295	
SPTLC3		2.82316	
RPL12		2.8226094	
NOL4L		2.8208036	
CHFR		2.8201337	
VPS45		2.820024	
SEC24D		2.8200002	
SLC8A1		2.8199205	
RNMT		2.8198647	
ERBB2		2.8195715	
HDAC1		2.8192642	
KRT10-AS1		2.8178744	
ZNF211		2.8176231	
LOXL1		2.8157423	
ENOX2		2.815379	
SLC3A2		2.8125274	
SIRT3		2.8124354	
EOLA2-DT		2.8122232	
CORO2B		2.8121765	
RIPK1		2.808019	
SLU7		2.8067043	
GPS2		2.805	
VILL		2.8048866	
CHPT1		2.804374	
MIB1		2.8038585	
DUSP8		2.8014486	
RNF144B		2.8004303	
CSNK1D		2.7973504	
GFM1		2.797112	
CXADR		2.7967224	
ATP10B		2.7956035	
EEF2		2.7942681	
CD34		2.7936199	
ZDHHC7		2.7913725	
RTL8A		2.790527	
NCAPD2		2.788454	
ZBTB38		2.7877948	
R3HCC1		2.786751	
COMP		2.7866533	
TRAPPC2B		2.7851074	
BTBD3		2.7843125	
EEF1A1		2.7837803	
ARFGAP2		2.7833266	
AFMID		2.783253	
ADAMTS10		2.783012	
GLMN		2.7829278	
FLII		2.782129	
BPIFC		2.7817285	
AIG1		2.780729	
PRPF39		2.7805092	
LZTS3		2.780072	
DLG2		2.7796283	
AK1		2.7790291	
ADORA2B		2.778589	
GDI1		2.7781675	
METTL25B		2.7769053	
IGF2BP2		2.7768266	
ZFR		2.7767155	
RIC8B		2.7765641	
H2AC25		2.7753465	
ANXA8		2.7731936	
DHX32		2.7716525	
CILK1		2.7711434	
PATL1		2.7705436	
RABEP1		2.7693856	
ABTB3		2.7685146	
RIPK4		2.768068	
COPS8		2.7663524	
PALS2		2.7662778	
MTIF3		2.7655976	
POF1B		2.765513	
EZH2		2.765209	
HAUS4		2.764832	
XDH		2.763778	
ANKFY1		2.7633066	
DGKA		2.762878	
SLIT2		2.7626832	
CSPG4P10		2.7619472	
G2E3		2.7617376	
RIOX1		2.7616262	
PLOD1		2.7611604	
CTSO		2.7589698	
TRIB2		2.7578235	
CALU		2.7531536	
UQCC1		2.752005	
PKD2		2.7504141	
PMPCA		2.7479126	
C9orf72		2.745912	
TMEM14C		2.745244	
TMCO4		2.7437007	
PLPPR4		2.743107	
ARSD		2.7420218	
ATG2A		2.7397923	
MLH1		2.738141	
LYST		2.7380865	
PSMD11		2.7375143	
TNNT2		2.7369623	
RNF169		2.7349622	
SLC25A46		2.7349465	
LIMD1		2.7348726	
HOOK3		2.732576	
COL6A5		2.7312438	
DDX49		2.7310584	
ABCB6		2.729242	
LCE1B		2.7282827	
SOCS6		2.726902	
CRTC3		2.7268064	
PRSS3		2.7267635	
AVIL		2.7265892	
LTV1		2.7263594	
ARF3		2.7242496	
TBP		2.7234428	
YTHDC1		2.7222462	
RNASEK		2.7186048	
TRMT44		2.7172449	
ZNF277		2.7171493	
CHST3		2.7169192	
COL5A3		2.7149525	
ADAM33		2.7146642	
TCEANC2		2.7135065	
LARP4B		2.7134697	
LIG4		2.7129326	
GHITM		2.7092464	
C17orf107		2.7085834	
NATD1		2.7083206	
HCN3		2.7081432	
GNAO1		2.7074609	
HEXD		2.704763	
SLC66A1		2.7034326	
GPN1		2.7032604	
MKI67		2.703187	
CORO1B		2.7030191	
GGH		2.702199	
SH3BP5L		2.700513	
SSPN		2.699779	
COX5B		2.6981943	
SNRNP27		2.6978776	
ST3GAL4		2.697591	
PRPF3		2.6975663	
AKR1A1		2.6947598	
EIF4EBP1		2.6939304	
GEM		2.6934292	
KLHL28		2.6930714	
IPP		2.692363	
ACAP1		2.6903865	
GSTM5		2.6895242	
LOXL4		2.6885166	
PAK6		2.6881814	
CRK		2.6879017	
SMARCC2		2.6877828	
CAPN7		2.6875925	
ABCA1		2.687499	
MRPL33		2.6825893	
REEP3		2.682247	
POU3F1		2.6821187	
EDDM13		2.681553	
PILRB		2.6806817	
DERL1		2.6798828	
MOB2		2.6797986	
ZBTB8OS		2.6781373	
RFX5		2.6777678	
PDK4		2.6769857	
PPP3R1		2.676793	
SEMA3D		2.6765785	
SLC44A3		2.6755688	
IKZF4		2.6755168	
KCMF1		2.6752362	
C6orf132		2.674237	
MST1R		2.6733541	
FAM174B		2.672835	
RAB2A		2.671409	
CD164L2		2.6710284	
NIBAN2		2.670891	
GGTA1		2.6691384	
RNF225		2.6686645	
CASP6		2.667209	
RBM42		2.666361	
HSD17B8		2.665698	
APPL2		2.6640172	
CTSH		2.6639168	
C3orf52		2.6626582	
RPS8		2.6616466	
TRUB1		2.6607902	
LRIG1		2.659585	
SPR		2.6584773	
SLC8B1		2.6569452	
ATP13A4		2.6563098	
STXBP2		2.656301	
SEMA4G		2.6555722	
INO80		2.65537	
RPRD1B		2.6539536	
ERN1		2.6533062	
MIR600HG		2.6532438	
CFAP36		2.65319	
STOML1		2.6511014	
GRK4		2.6510162	
RPL13A		2.6507516	
KCTD5		2.6503544	
DDX19A		2.6457787	
NBEAL1		2.644743	
ADCY7		2.6428034	
DCTN1		2.6424901	
SYNCRIP		2.641748	
CLN8-AS1		2.6408072	
NXPH3		2.639527	
LTBP3		2.6390786	
TMEM62		2.6386712	
TRRAP		2.6363351	
DST		2.6351998	
SPNS2		2.634634	
RPS10		2.6327586	
USP12		2.6312652	
DUS2		2.6312258	
UBAP1		2.630369	
RUNDC3A		2.630335	
SLC6A11		2.6300783	
MUC15		2.628207	
MYO6		2.6280556	
RHOC		2.626853	
PCMT1		2.625324	
OTUD6B		2.6239984	
EIF1B		2.623206	
SERINC1		2.6231613	
