NAME	TITLE	SCORE	
BMP2		3.3165073	
ATM		3.3148067	
KRT19		3.3136513	
LIMK1		3.3130438	
IGFBP2		3.311362	
RASD1		3.307687	
SKI		3.306202	
RAB30		3.3060243	
CEP128		3.3054435	
VAV2		3.3051188	
EIF2AK3		3.3046794	
MIDN		3.3045895	
NAP1L5		3.3044288	
PNKD		3.3032708	
COX3		3.3028817	
HLA-DPA1		3.3012705	
CALB2		3.2992544	
HMGCR		3.2991757	
IQCE		3.296847	
FAM204A		3.2937856	
ELK3		3.2933042	
MARCO		3.2929704	
EZH1		3.2924392	
HLA-B		3.2923212	
INTS7		3.292303	
MGAT5		3.2911828	
GIPR		3.2898426	
USP31		3.2886698	
ALS2CL		3.2882853	
ANTXR1		3.2881165	
KLHL8		3.2876606	
SENP3		3.2871554	
TANGO2		3.2867038	
PHLPP1		3.2835414	
GOLGA4		3.2834928	
RIOX1		3.2827008	
RRP1B		3.2814307	
ANTXR2		3.2813833	
ZNF607		3.2793145	
UBE2L3		3.2792604	
FAM241A		3.2787666	
UBE2C		3.2785037	
GSKIP		3.2776165	
CLIC2		3.2767951	
HSPBP1		3.2761974	
PIEZO2		3.2748435	
MROH1		3.2746696	
GPRC5A		3.2738993	
MOB1A		3.2735314	
POLR3B		3.272922	
TEX2		3.2721262	
KCTD10		3.2713916	
H2BC5		3.2711236	
TRABD		3.2696123	
TUBE1		3.2695687	
FES		3.2686925	
HIVEP1		3.2682703	
ZNF577		3.2681458	
NDUFC2		3.267797	
CEP85		3.2673044	
ENPP4		3.2637038	
TGFB3		3.2631993	
C6orf136		3.262143	
ATP6AP1		3.2617884	
ZBTB40		3.2602637	
SLC15A4		3.2595208	
ATXN7		3.25781	
MORC3		3.2576256	
WDR77		3.2563655	
KRT6B		3.2556837	
FEM1C		3.2548165	
WDPCP		3.254048	
NPEPPS		3.2537487	
IRX3		3.2535586	
NME7		3.2527792	
PRCC		3.2526977	
PCDHGC3		3.2512841	
KBTBD4		3.2509816	
OLA1		3.2495308	
RNASEL		3.2492924	
CARS2		3.248781	
PDE9A		3.2484996	
TWIST2		3.246409	
SNRPD3		3.2462285	
XYLT1		3.2461057	
SUPT7L		3.245998	
TUB		3.2458203	
DAPK1		3.2452192	
PDIA5		3.2447956	
DENND2C		3.2446911	
TMEM245		3.2434793	
CDKN2B		3.2432277	
PTCH2		3.2423275	
NACC2		3.2421842	
QKI		3.2413921	
KRT75		3.241387	
TOP2A		3.23986	
PPP6R1		3.2376537	
DNAJC9		3.2362468	
CYTB		3.23285	
NUP58		3.2326174	
LRP11		3.231994	
DCXR		3.2314963	
FAM3C		3.2299552	
VPS35		3.2294471	
SPOCK2		3.2291975	
XPO5		3.228028	
RPS16		3.224848	
FNIP2		3.2229362	
UBAP1L		3.2226038	
PRDM4		3.2221506	
CLEC16A		3.2199998	
CACNB2		3.219684	
SYNGR2		3.2184896	
DHX37		3.2179377	
FYTTD1		3.2172968	
CYB561D1		3.2172904	
TMEM203		3.2168393	
ZMYM6		3.2165825	
DAG1		3.2163258	
PSMB4		3.216053	
HLA-DQB1		3.2150939	
CDC14B		3.2120771	
FCSK		3.2093751	
DNAL4		3.2090528	
FAT1		3.2090454	
LUC7L		3.2089825	
MED15		3.20897	
DIS3		3.2082522	
FOXO4		3.2066457	
TTC39C		3.206303	
CNDP2		3.2062137	
TYSND1		3.204172	
FAM174B		3.2036211	
C22orf39		3.2032063	
PTBP1		3.2026014	
CBFA2T2		3.2018104	
LCE1C		3.2011786	
ZNF644		3.2009807	
ATF6		3.2007732	
NR4A1		3.2002347	
CCNH		3.1999984	
LBR		3.199611	
PTPRU		3.199474	
NGFR		3.1991627	
RNF4		3.19891	
STAM		3.1981463	
DCPS		3.1973166	
BCAM		3.1972191	
DSP		3.1970532	
KIF22		3.1968331	
NKRF		3.196429	
VCPKMT		3.1958358	
IGFBP7		3.1954558	
IRF8		3.1942432	
H2AC6		3.194041	
SRRT		3.1938148	
PDCD10		3.1935341	
SPNS2		3.1924238	
SEC22C		3.191671	
DNAJC14		3.1902478	
TBK1		3.1889696	
CHDH		3.1874135	
TMEM104		3.1857154	
TMEM135		3.184207	
DNAJA2		3.1829002	
EDC4		3.1824539	
CREB3L2		3.1817558	
LAMTOR4		3.1816778	
ZNF576		3.1807308	
DPM2		3.1805615	
H2AZ2		3.1805182	
ASPA		3.1805038	
PDP1		3.1801155	
ANAPC5		3.1799788	
PPP2R2D		3.1755373	
COPG2		3.1753547	
CLDN1		3.175115	
RCL1		3.174669	
TCEAL9		3.1738844	
GID4		3.1727989	
SLC39A2		3.1724358	
MLH3		3.171152	
INTS4		3.1709788	
SART3		3.170231	
SEPTIN10		3.170046	
DYNC2H1		3.1667025	
NOL4L		3.1665604	
CNOT9		3.165299	
RAB11FIP5		3.1651495	
MTERF1		3.1642756	
CHUK		3.1625187	
IK		3.161906	
NBPF9		3.1616142	
ABHD13		3.1613476	
CD44		3.1611152	
MCL1		3.1606877	
PSMC2		3.160491	
ATP9B		3.1579745	
TMEM150C		3.1579177	
PARG		3.1578045	
ZNF275		3.1576998	
CTDP1		3.1545868	
GEMIN2		3.1525967	
LOXL4		3.151948	
TRAFD1		3.1512609	
MKS1		3.1511097	
APOE		3.1503441	
ELOVL5		3.1499302	
ALG10B		3.148871	
TBC1D10B		3.148532	
PPIF		3.1479182	
DHRS3		3.1477468	
SPR		3.1468961	
C1orf159		3.1461773	
C11orf54		3.1455503	
MN1		3.1452672	
ATF3		3.144528	
CAB39		3.1435378	
GATD1-DT		3.1418884	
DPP8		3.1418035	
BTNL9		3.1413643	
PSMD11		3.1412957	
IFIT5		3.139397	
EHD3		3.1387606	
LY6D		3.1386354	
ANXA6		3.136131	
SELENOI		3.1350763	
KDM5B		3.134456	
BCR		3.1339767	
KRT5		3.1336956	
ZNF282		3.1306965	
MRPL20-AS1		3.1296325	
RAD17		3.1265407	
TMEM213		3.1259701	
POMT1		3.1255622	
IRAK1		3.1250648	
UBA52		3.123847	
TTC19		3.1233578	
SMO		3.1229036	
ZBTB21		3.1226254	
MRPL30		3.1224945	
TMEM8B		3.1204958	
UBA2		3.1202755	
TIMM17B		3.1202478	
CAMK1		3.1187313	
GPRC5B		3.1183686	
LRATD2		3.1170423	
OTUD6B		3.1169364	
CLDN4		3.1167574	
GIMAP6		3.1146302	
SERTAD3		3.1144183	
CHSY1		3.1138911	
LYNX1		3.1136496	
PARP4		3.1129346	
ABHD12		3.1123543	
MMS19		3.1123497	
SOCS7		3.1121001	
NTPCR		3.1119137	
PLK3		3.1118484	
ACADL		3.111149	
ADGRL2		3.1098032	
SFRP2		3.1085825	
SMIM13		3.1080353	
SCD		3.107846	
MKI67		3.107838	
OVOL2		3.107776	
PISD		3.106155	
ZNF605		3.104528	
PRKRA		3.1040711	
TOR1A		3.1031425	
CRYZ		3.102724	
SLPI		3.10221	
PCBP2		3.1016147	
TIMM23B		3.1010773	
RTCA		3.1008453	
SLC8B1		3.1008246	
SLC25A17		3.098658	
ZFP91		3.097765	
TMEM14A		3.0974438	
IRF4		3.0972707	
TASOR		3.0966191	
ZNF780A		3.096544	
VSIG8		3.0951602	
ITM2A		3.0947893	
MED16		3.0943754	
NBPF11		3.0938509	
STAT5B		3.0934997	
KRTCAP3		3.0925932	
SOCS4		3.0906632	
LSM14A		3.0904236	
GPX4		3.0897906	
DCTN5		3.0897722	
GARRE1		3.089151	
EXOC2		3.0886555	
CCDC167		3.0873253	
POLRMT		3.0858734	
PNPT1		3.0858052	
HBA1		3.0854273	
FOCAD		3.0853095	
KIF16B		3.0851955	
SLC6A2		3.0850444	
AGAP9		3.0843775	
HGH1		3.0837998	
USP36		3.0832305	
SLC7A11		3.082403	
RANBP9		3.08169	
TARS3		3.0807118	
EBAG9		3.080168	
AJM1		3.080056	
MED22		3.079388	
CEP76		3.0792341	
UBE2W		3.0775747	
SH3BP5-AS1		3.0771754	
CYP51A1		3.0754435	
CLPTM1		3.0743852	
TMC5		3.073346	
PGP		3.07263	
TDRP		3.07213	
FGD1		3.0715687	
ZNF746		3.0714943	
PDS5B		3.0710375	
F3		3.069812	
ING1		3.0697854	
PDGFA		3.0687442	
DIPK1A		3.0682669	
MORN4		3.0667121	
CPSF7		3.0660617	
CHD1		3.0653694	
HCFC1		3.0649848	
UNC50		3.064297	
RPGRIP1L		3.0634685	
CYP2J2		3.0629508	
PLA2R1		3.06159	
MAFK		3.060978	
RRM1		3.0608635	
PHGDH		3.0600595	
ZSCAN29		3.0575268	
ZMAT1		3.056861	
XPO6		3.0566807	
HEBP2		3.0560877	
VAT1		3.0557477	
NTF4		3.055585	
ELF4		3.0547864	
IRF6		3.0530982	
MED18		3.0530427	
THEMIS2		3.0507185	
LINC01089		3.0505302	
TAF3		3.0501912	
IL1RN		3.0458498	
PLCH2		3.0441406	
LAD1		3.0440342	
GCN1		3.0440052	
STK26		3.0435112	
MSL1		3.0423098	
RSF1		3.0413299	
CTNNAL1		3.0410733	
ARL5A		3.0400636	
SPG7		3.0399883	
CBFB		3.0398524	
BRAT1		3.0396829	
POLI		3.0393875	
OSBPL6		3.039192	
KIFC1		3.0390434	
TMC4		3.0389626	
TEN1-CDK3		3.0387118	
LOC100130691		3.0382297	
TP53INP2		3.0374556	
ANAPC10		3.037013	
ZFYVE21		3.0367675	
AMOTL2		3.0309393	
MVK		3.0296643	
KDM4C		3.0284886	
ARID5B		3.0282116	
FGF22		3.0281355	
PGLS		3.0280588	
SLC16A2		3.028019	
NHLRC3		3.0274017	
NOP53		3.0274012	
ZNF579		3.026815	
ADAMTS10		3.0246916	
SPOCK1		3.0209925	
DHCR7		3.0203032	
ANKRD22		3.0202885	
ETNK1		3.0192943	
MAP3K1		3.0169356	
CCDC137		3.0151742	
FOXRED1		3.0150423	
PDLIM4		3.0145721	
C6orf89		3.0145671	
ABLIM1		3.013365	
MMP7		3.0110278	
CCDC97		3.010806	
TIMM29		3.0102315	
MAP3K7		3.0102143	
STX1B		3.0097065	
RFC4		3.0092843	
WASH6P		3.0092335	
OTUD4		3.008214	
MRPL35		3.0072248	
ZFTRAF1		3.0065315	
LRRC45		3.0048318	
NUP160		3.0039146	
DENND1A		3.0035326	
OAS1		3.0033233	
NDUFB11		3.0033014	
C14orf28		3.0032544	
ZNF688		3.0030499	
PRIMPOL		3.0025184	
EYA3		3.0022151	
ANKRD27		3.0015972	
S1PR3		3.0014231	
ABHD15		3.0008245	
GTF2F2		3.0006304	
FBXO41		2.9999006	
OSER1		2.9980211	
DDX28		2.9963841	
SS18L2		2.99635	
MBNL1		2.995571	
TDP1		2.9942222	
RNF19A		2.9936724	
GCAT		2.9936433	
SETD6		2.99307	
MINDY2		2.992932	
MFAP3		2.9928296	
ALDH1L2		2.992467	
GALNT10		2.99179	
HTATSF1		2.991595	
ZNF407-AS1		2.9890034	
VAPB		2.988769	
TTI2		2.9873157	
SRF		2.9871845	
CFAP298		2.9858959	
MSL3		2.9856687	
TEC		2.985574	
SCMH1		2.9855618	
ZNHIT1		2.9847062	
IRS2		2.9840524	
HDGFL2		2.9838715	
ZNF32		2.9830635	
SBNO1		2.9813206	
NSL1		2.9809937	
IREB2		2.9802706	
MYEOV		2.979845	
RAB3IP		2.9797502	
TMPRSS2		2.9796855	
TMEM131L		2.9790483	
SLC20A2		2.9787793	
TBC1D22B		2.9779892	
ZNF410		2.9775038	
CLCN3		2.9764402	
CARD19		2.9754364	
SENP7		2.9738202	
KCNK6		2.9718883	
SLC5A3		2.9718847	
ZNF347		2.9715436	
NAPA		2.971355	
CTSA		2.9711008	
VPS13D		2.9708645	
CASP2		2.9700527	
CSRNP1		2.969604	
SMARCA1		2.9692159	
MSL2		2.9689324	
CLEC2A		2.9682806	
ADRA2C		2.9682028	
SMOX		2.9679267	
RBMS1		2.9669328	
GSK3B		2.9664555	
WDR47		2.9654005	
ARF1		2.9641924	
RABGEF1		2.964121	
HNRNPUL2-BSCL2		2.9637291	
NOMO2		2.9631424	
TIFA		2.9629564	
TTC32		2.962731	
CWF19L2		2.9624186	
AK4		2.9620662	
SLF2		2.9615977	
PRDX1		2.960966	
EYA2		2.9602742	
KLHL21		2.9593718	
LMX1B		2.957785	
VEGFB		2.957416	
SLC1A4		2.957153	
REXO1		2.9560237	
NR4A2		2.9560132	
SLC9A6		2.9549694	
PON3		2.9542603	
RASSF10		2.9530685	
ZMPSTE24		2.9527802	
ADIPOR2		2.9522455	
FRAT2		2.9516559	
RHOU		2.951542	
TMEM132A		2.9514034	
MAP1S		2.9513223	
CCNQ		2.950073	
NFRKB		2.9497833	
NET1		2.9495516	
ACACB		2.9483712	
KTN1-AS1		2.947634	
RPRD1B		2.9468377	
THYN1		2.9457703	
ECPAS		2.9456115	
VPS18		2.9441109	
PTMA		2.9439743	
CIBAR1		2.9436402	
FMNL1		2.9434133	
RPS15A		2.9424434	
CDC73		2.9419093	
ACTR3B		2.9417589	
DZIP1		2.9410462	
SNX12		2.9409873	
PRELID1		2.9407299	
PPP1R16A		2.9406333	
MTIF2		2.940155	
ESPN		2.9393835	
TGFA		2.939321	
ZC3H12A		2.9390848	
PPP1R3B		2.9389403	
ZEB2		2.9386137	
ZNF592		2.9383593	
PXDN		2.9380267	
TBL3		2.9370008	
STC1		2.936959	
PPP1R15B		2.9356992	
ITPKC		2.9347446	
OSTM1		2.9344234	
CD55		2.9329097	
APLP2		2.9328983	
MAD2L1		2.932507	
IRF2BPL		2.9324887	
PANK4		2.9313233	
TMEM201		2.9308188	
PRDX5		2.9292357	
BTN2A1		2.9287364	
DSG2		2.9285579	
CCDC43		2.927477	
CLN8-AS1		2.926896	
PSMB6		2.9265146	
KANSL2		2.924664	
PCDHB14		2.9242156	
ABCD3		2.9230864	
JPT2		2.9214034	
TRAPPC6A		2.921355	
MARF1		2.9213402	
B3GNT9		2.9212778	
HES4		2.9206972	
MRPL44		2.920489	
SPATA6		2.9202955	
RNF144B		2.9201884	
FBXL5		2.919967	
NHERF2		2.9183702	
SYPL1		2.91808	
KLK13		2.9179275	
PUS7L		2.9147356	
ZNF131		2.914314	
CFL2		2.9136124	
TNFRSF21		2.9133909	
IFT43		2.9127192	
COL18A1		2.9126256	
PPP4C		2.911485	
NDOR1		2.9081364	
SNX33		2.9078631	
GOLM2		2.907689	
SLC35A3		2.9063988	
MAVS		2.9058473	
PLA2G2F		2.9048357	
KIAA0232		2.9044926	
CABIN1		2.9038057	
OAZ1		2.9024653	
MYO1E		2.9018135	
SPPL2B		2.9016469	
YAE1		2.901058	
CDK19		2.9009097	
UFC1		2.8998075	
ARL8B		2.899029	
ARHGAP35		2.8987715	
QSOX1		2.8987367	
ZFC3H1		2.8986063	
ZNF687		2.8985665	
ZNF821		2.8976326	
PUS10		2.8973498	
CD164L2		2.896973	
LMBRD2		2.8962333	
IQCC		2.896082	
ZNNT1		2.8947985	
EFCAB7		2.8920407	
ARPP19		2.890681	
UBXN7		2.8906221	
ANAPC4		2.890588	
SPTLC2		2.8905518	
DHX38		2.8889513	
WDR72		2.8886952	
POU6F1		2.8880892	
LEO1		2.8880377	
MST1		2.8880355	
ZNF227		2.8865247	
PGRMC2		2.886196	
SMAD7		2.8861377	
RBM6		2.8827124	
SLC2A5		2.8811634	
TTC14		2.8790638	
ELAPOR1		2.878217	
RAET1E		2.8780127	
PRPF39		2.8772435	
SMIM8		2.8770244	
PCCB		2.8768082	
PPCS		2.876568	
CBX8		2.8757663	
GSTM5		2.8744338	
WNT5A		2.8733919	
ACSF2		2.8731756	
SIPA1L1		2.8724918	
IFT52		2.8717668	
CRABP1		2.8712604	
GNB2		2.8693566	
RXYLT1		2.8679585	
WDR83		2.8661823	
CDC42EP5		2.8660548	
NFATC2		2.8658152	
RPL22		2.8651655	
GADD45B		2.8643177	
DAPL1		2.8643105	
STK38L		2.8632145	
GPRC5C		2.863111	
BTF3		2.86302	
ACTR1B		2.8629634	
TOB2		2.862908	
SYTL3		2.8623471	
TRIM2		2.8613107	
MRPS24		2.8597417	
YPEL2		2.8593626	
MRPL4		2.8582532	
P3H2		2.8568578	
SKIC8		2.8565927	
TUG1		2.8562746	
ZNF441		2.8558967	
LINC01679		2.8549402	
ARID4B		2.8546796	
FAM118A		2.8537242	
SEMA4C		2.8536701	
RNF168		2.8531728	
PCSK5		2.8524787	
EGFLAM		2.8511944	
RTKN		2.8505256	
RPL26		2.8492057	
ESYT2		2.848792	
RBFA		2.8478212	
ITFG1		2.8477147	
SMAD4		2.8473556	
ACO2		2.8453825	
STXBP4		2.8452587	
NISCH		2.8452318	
LCE1B		2.8451512	
SCARF2		2.843129	
NUP85		2.842636	
HIGD2A		2.84111	
PPP3CC		2.8410215	
CTSD		2.8381443	
ARGLU1		2.8372848	
RPS12		2.8365421	
PRX		2.836341	
CUL5		2.8362637	
GCSAM		2.8361855	
HOOK3		2.8359349	
MSRB3		2.8340757	
ZNF528		2.832892	
TUFM		2.8322272	
KDF1		2.831023	
TENT5C		2.830737	
SMAGP		2.8293066	
TMEM177		2.8279803	
RCC1		2.8275669	
RDX		2.8275535	
LATS2		2.8256357	
PLEKHA1		2.8252144	
ALG13		2.8244567	
SDC2		2.824419	
INTS15		2.8241313	
TLN1		2.8237388	
COPE		2.823717	
ATL2		2.8230445	
H1-10		2.822593	
ZNF326		2.8220205	
SCLT1		2.8216481	
CERS4		2.8213944	
MMACHC		2.8204615	
EXOSC6		2.819501	
VPS26A		2.8192558	
PITX1		2.818371	
SH3D21		2.818005	
MTFMT		2.8177712	
HECA		2.8177567	
LSM14B		2.8176484	
EPAS1		2.8174384	
HERC4		2.8171237	
COL5A3		2.816757	
DCLRE1B		2.8165364	
USP42		2.8148878	
NFU1		2.8136318	
TMEM266		2.8134775	
CRACR2B		2.8128834	
HOXC11		2.8125415	
GMEB2		2.8118482	
DDI2		2.8104832	
DNAJC18		2.8102036	
SLCO4A1		2.8095856	
SNIP1		2.807979	
KCNC3		2.806888	
USP3		2.8065903	
NAB2		2.8058815	
SFMBT1		2.8046997	
ESCO1		2.804691	
SENP6		2.8039925	
LAPTM4A		2.803264	
POLR1D		2.8031662	
ADAMTS15		2.8009818	
APOL3		2.8007872	
LOC100418723		2.7999215	
CRKL		2.7997441	
ZKSCAN5		2.7983036	
HSD17B12		2.797648	
NRIP2		2.7962458	
ZNF35		2.796139	
TBC1D25		2.795839	
MOAP1		2.7952125	
DCAF16		2.7949765	
TEAD3		2.7940521	
SDHAP2		2.793078	
KICS2		2.7913928	
CYB5A		2.7899888	
RPS6KA3		2.7892804	
DHRS4L2		2.7892363	
RPL4P4		2.7881413	
KRT73		2.7873764	
GABBR1		2.7871	
ZDHHC14		2.7869625	
ATP6V1H		2.7857368	
PDCD4		2.7841463	
ZC3HAV1		2.7837074	
PLP1		2.7827935	
ZMYM5		2.7827654	
PPP2R1A		2.7825243	
RB1		2.7819736	
FBXL4		2.7815256	
RPP38		2.7812846	
TRIM16		2.7812846	
SYT17		2.7809422	
PWWP2B		2.7790236	
ZNF557		2.778597	
USP30		2.7778656	
KLHL15		2.7778037	
EDNRB		2.7775729	
C10orf88		2.7772837	
HDAC1		2.7770205	
CHMP1B		2.7768445	
KLHDC4		2.775881	
DOCK7		2.7753835	
TMEM168		2.7749116	
METTL3		2.774485	
DUSP11		2.772923	
COQ5		2.7728813	
ZC3H12C		2.7720242	
ECH1		2.7718153	
DAP		2.7713344	
PML		2.770067	
PRKD2		2.7692397	
B4GALNT3		2.7686605	
C3		2.7680943	
PHACTR2		2.768026	
SERPINB5		2.7679267	
RPS6KC1		2.7672677	
SPTY2D1		2.767218	
LPAR3		2.7667542	
FLAD1		2.766487	
WHRN		2.7662208	
OVOL1		2.7639258	
RNF2		2.7637537	
CDC42		2.7637005	
TSPO		2.762442	
BDH2		2.7622836	
BBS5		2.7621517	
NAIF1		2.7612786	
LPCAT4		2.7610679	
CNTNAP1		2.760987	
PLCB1		2.7606761	
ADAMTS17		2.7603931	
MAN1B1		2.759739	
SINHCAF		2.7594934	
TERF2IP		2.7591782	
SSH1		2.758629	
ANKEF1		2.7570941	
CSPP1		2.7570593	
GANC		2.7570193	
GLUD1		2.7558823	
ZNF749		2.755236	
NAA35		2.75523	
CTDNEP1		2.754994	
RSPRY1		2.7546966	
RPL22L1		2.754405	
PFDN4		2.7543602	
INTS5		2.7538865	
PTP4A1		2.7536435	
N4BP2L2		2.753228	
KPNA3		2.7525272	
IFT22		2.7521925	
CDC34		2.7517183	
LAMC1		2.7513306	
SNHG11		2.7509775	
ABCG1		2.7501674	
PUF60		2.7499115	
RECQL		2.7498949	
BAIAP2-DT		2.7495646	
ZC3H3		2.7493124	
NAP1L2		2.748742	
ANKRA2		2.7474477	
GAB1		2.7466104	
ERF		2.746042	
TSN		2.7458866	
KLHL20		2.7458565	
ASB13		2.7457092	
SUGT1		2.7456877	
AKAP9		2.7444386	
EMC9		2.7441108	
DCTN4		2.742776	
PRRG2		2.7426045	
RAB12		2.74182	
FBXO9		2.7411084	
PRRT1		2.7401538	
LRRK2		2.7398295	
GAS2L3		2.739616	
MCM9		2.7381096	
DENND10		2.737081	
GUCY1A1		2.7356293	
MDM1		2.7348664	
PFN2		2.7341428	
NPRL2		2.7336009	
NDUFB10		2.7321823	
NMD3		2.7321694	
NPY1R		2.7317884	
SYT7		2.7306159	
NGDN		2.729619	
ZNF331		2.7291224	
ARL8A		2.7289598	
TMEM102		2.728703	
ATP6V0C		2.728112	
UNC45A		2.727647	
ZNF574		2.7274632	
PCAT6		2.7274218	
SLC27A4		2.7251258	
LCE1D		2.7250376	
CAPG		2.724418	
STK11		2.723295	
ITGAE		2.7228076	
BLTP1		2.7222607	
CMKLR1		2.7218988	
BSCL2		2.7216012	
OFD1		2.7210553	
HAUS3		2.7196724	
LTBP2		2.71958	
RPL36A		2.718359	
AHI1		2.716253	
VANGL1		2.715311	
STARD13		2.7134197	
TDRD3		2.7126625	
ND4L		2.7123406	
ERAL1		2.712081	
CPEB2		2.7116518	
MON2		2.710744	
LRWD1		2.7101324	
DIP2A		2.7097332	
RUVBL2		2.709127	
DHX29		2.7089293	
ITM2C		2.7086093	
PIGQ		2.708282	
SHQ1		2.7080715	
PREPL		2.7078173	
ITPKB		2.7064345	
METTL16		2.706409	
JPX		2.7041945	
MCM8		2.7041337	
ADAMTSL4		2.704029	
TMEM120A		2.7034366	
MFSD8		2.702582	
USP24		2.702263	
SNRK		2.7018907	
ZNF609		2.7018664	
ARL4C		2.701777	
ECHS1		2.701365	
TPX2		2.7013037	
GPATCH2L		2.7012594	
ADRA2A		2.6998112	
SLFN5		2.698969	
AKR1C1		2.6981556	
ZNF701		2.6979854	
BAG4		2.6971931	
PSMB10		2.69646	
KLHL3		2.694949	
AMN		2.694876	
COL16A1		2.694768	
MAFF		2.6940653	
MBD6		2.693549	
WDR19		2.693287	
SPINK5		2.693071	
PICK1		2.692551	
TFAP2C		2.6890051	
RPL37		2.6883438	
MARCKS		2.6882648	
PPFIA4		2.687358	
FNDC10		2.6872463	
MYC		2.6872444	
CENPJ		2.6854572	
COX7C		2.6853216	
KCNN4		2.6852195	
NF1		2.6848814	
PLXNA4		2.684082	
TBC1D13		2.6839688	
SCRN1		2.6832542	
DUSP12		2.6831884	
SPRED2		2.6825993	
ANKS1A		2.681788	
SMIM30		2.68154	
FNBP1L		2.6813354	
PPM1L		2.6802723	
LRRC37A		2.6799214	
TM2D1		2.678867	
PAGR1		2.6771848	
TRMT9B		2.6758094	
ZNF320		2.675606	
TET2		2.675435	
FAHD2A		2.6753962	
RPS13		2.6753004	
KIFC3		2.6732624	
FLNC		2.6731834	
DNMT3A		2.6727524	
METTL14		2.6724877	
SCARB1		2.671563	
PAPOLG		2.6707451	
RHOBTB3		2.6701777	
PTDSS2		2.6699185	
RACK1		2.6676464	
ASL		2.6665199	
CLCN5		2.6662855	
ZNF740		2.6661336	
RAD1		2.6659408	
DCAKD		2.6649418	
TKFC		2.6645222	
PIM3		2.6644552	
SLC2A1		2.6620882	
ASB6		2.660602	
ATP6V1G1		2.6605074	
RNF220		2.6604278	
ZBTB4		2.6599867	
ELMO3		2.6598508	
SESN1		2.658885	
PHF6		2.6585941	
HARS1		2.6566582	
CCND2		2.655592	
ZNF766		2.6551623	
AGTR1		2.655017	
MSX2		2.6549149	
TCEA1		2.6534505	
HBA2		2.6534019	
SYDE1		2.6533537	
TCEANC2		2.652932	
FMO2		2.652366	
AP4E1		2.6520638	
MLF2		2.6519923	
BLCAP		2.651926	
MT1X		2.6505241	
SNHG29		2.64971	
FAM83C		2.6493635	
ZNF532		2.64904	
CHTF18		2.6481426	
PERM1		2.6475563	
CHST2		2.6466887	
CMBL		2.6463282	
EHMT2		2.644451	
ZNF428		2.643699	
RYBP		2.6433427	
GINM1		2.6432645	
PYCR2		2.6422086	
ANKRD54		2.6413999	
B4GALT7		2.641143	
ZCCHC2		2.6401584	
NUDT16L1		2.640111	
SAC3D1		2.6398451	
ZFP3		2.6381352	
SMIM29		2.6377003	
SF3B4		2.6367528	
RHOV		2.6358516	
TTC33		2.633322	
MME		2.6332216	
OGT		2.6330283	
PTPRA		2.6327586	
PLPP6		2.632677	
PEX11B		2.632188	
BCKDHA		2.6306593	
ABCA6		2.629907	
SELENOO		2.629854	
TBC1D4		2.6293283	
RIDA		2.6285932	
ZNF682		2.6283166	
CCDC112		2.6279893	
MED24		2.6273594	
PPP2R5B		2.6266663	
PPM1B		2.6265676	
PSRC1		2.6264894	
GAS8		2.6256983	
NIPSNAP3A		2.625605	
SMAP1		2.6249354	
RMC1		2.6247149	
PIDD1		2.6247146	
RNF25		2.6245668	
SLC43A2		2.6241343	
ZNF12		2.6227286	
TRAF6		2.6223583	
FOXJ3		2.621609	
PTGER3		2.6198132	
PTPN23		2.619038	
MAEA		2.6189413	
HINT1		2.618332	
PLA2G3		2.6178355	
LCE1A		2.6174846	
TUT7		2.617064	
AFAP1		2.6167338	
MGAT4B		2.6166658	
ALKBH1		2.6165264	
CHRD		2.6157146	
NUP210		2.615596	
ATP5MJ		2.6154535	
POLR2K		2.6152327	
SLC38A1		2.6151586	
TRIM24		2.6146386	
SEC24B		2.6143334	
OCEL1		2.6132572	
VPS33A		2.6123106	
RND3		2.612269	
MEA1		2.611155	
IQGAP2		2.611	
AURKB		2.6093884	
ZBTB41		2.6084244	
AGK		2.6075432	
PCDH1		2.6066966	
ZMIZ1		2.6059966	
AKTIP		2.6057258	
DKK3		2.6049254	
ELMOD2		2.6048546	
SIX5		2.6045687	
AXL		2.6036942	
DCAF10		2.603574	
TMF1		2.6024377	
CAMKMT		2.6020408	
NBPF8		2.601756	
ARL5B		2.6015868	
USP45		2.6002676	
STARD4		2.6001153	
PPARGC1A		2.5998256	
PRRG4		2.5996747	
PIGX		2.5996647	
CDS1		2.5988057	
EXD2		2.5987206	
SRSF3		2.5982168	
CLP1		2.597579	
IL37		2.596939	
SPEN-AS1		2.5967638	
SRD5A3		2.596644	
FURIN		2.5963867	
STK24		2.5961297	
TRIM3		2.5959418	
CCAR2		2.5956564	
MTF1		2.5951629	
NUDT19		2.594366	
TCEAL1		2.5932932	
AMPD2		2.5929186	
ZBTB1		2.5929081	
FAM228B		2.5914986	
TLE1		2.5912979	
ETS2		2.590444	
PTPN18		2.5896807	
RPL21		2.5896125	
TVP23B		2.5885477	
SYVN1		2.5881393	
PAPSS2		2.5871964	
DCAF7		2.586224	
CDK17		2.5860746	
EHHADH		2.5857306	
CNOT10		2.5841112	
NRBF2		2.5818083	
GZF1		2.5815983	
IL10RA		2.58061	
EPOP		2.5800953	
MARCHF1		2.58007	
RNF135		2.580065	
MRPS16		2.5765285	
RASSF6		2.5752573	
WIPI1		2.5735526	
PPP2R5E		2.5733125	
RBM19		2.5732796	
MMAB		2.5729647	
TAGLN2		2.572747	
